id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts82,s82,movie,kate,cedric nicolas-troyan,"mary elizabeth winstead, jun kunimura, woody harrelson, tadanobu asano, miyavi, michiel huisman, miku martineau",united states,2021-09-10,2021,r,action & adventure,"slipped a fatal poison on her final job, a ruthless assassin working in tokyo has less than 24 hours to find out who ordered the hit and exact revenge.",106,min
ts83,s83,tv show,lucifer,,"tom ellis, lauren german, kevin alejandro, d.b. woodside, lesley-ann brandt, scarlett estevez, rachael harris, aimee garcia, tricia helfer, tom welling, jeremiah w. birkett, pej vahdat, michael gladis",united states,2021-09-10,2021,tv-14,"crime tv shows, tv comedies, tv dramas","bored with being the lord of hell, the devil relocates to los angeles, where he opens a nightclub and forms a connection with a homicide detective.",6,seasons
ts84,s84,tv show,metal shop masters,,jo koy,,2021-09-10,2021,tv-ma,reality tv,"on this competition show, a group of metal artists torch, cut and weld epic, badass creations from hardened steel. only one will win a $50,000 prize.",1,season
ts85,s85,movie,omo ghetto: the saga,"jjc skillz, funke akindele","funke akindele, ayo makun, chioma chukwuka akpotha, yemi eberechi alade, blossom chukwujekwu, deyemi okanlawon, alexx ekubo, zubby michael, tina mba, femi jacobs",nigeria,2021-09-10,2020,tv-ma,"action & adventure, comedies, dramas","twins are reunited as a good-hearted female gangster and her uptight rich sister take on family, crime, cops and all of the trouble that follows them.",147,min
ts86,s86,tv show,pokémon master journeys: the series,,"ikue otani, sarah natochenny, zeno robinson, cherami leigh, james carter cathcart, michele knotz, rodger parsons, ray chase, casey mongillo, tara sands",,2021-09-10,2021,tv-y7,"anime series, kids' tv","as ash battles his way through the world coronation series, goh continues his quest to catch every pokémon. together, they're on a journey to adventure!",1,season
ts87,s87,movie,prey,thomas sieben,"david kross, hanno koffler, maria ehrich, robert finster, yung ngo, klaus steinbacher, livia matthes, nellie thalbach",,2021-09-10,2021,tv-ma,"international movies, thrillers",a hiking trip into the wild turns into a desperate bid for survival for five friends on the run from a mysterious shooter.,87,min
ts88,s88,tv show,titipo titipo,,"jeon hae-ri, kim eun-ah, hong bum-ki, nam do-hyeong, um sang-hyun",,2021-09-10,2019,tv-y,"kids' tv, korean tv shows",titipo the train is out to prove that he's got what it takes to help the folks of train village ride the rails safely and reliably.,2,seasons
ts89,s89,movie,blood brothers: malcolm x & muhammad ali,marcus clarke,"malcolm x, muhammad ali",,2021-09-09,2021,pg-13,"documentaries, sports movies","from a chance meeting to a tragic fallout, malcolm x and muhammad ali's extraordinary bond cracks under the weight of distrust and shifting ideals.",96,min
ts90,s90,tv show,mighty raju,,"julie tejwani, sabina malik, jigna bhardwaj, rupa bhimani, lalit agarwal, rajesh shukla, rajesh kava",,2021-09-09,2017,tv-y7,kids' tv,"born with superhuman abilities, young raju wants to use his powers to make the world a better place — but that will mean facing plenty of challenges!",4,seasons
ts91,s91,movie,paradise hills,alice waddington,"emma roberts, danielle macdonald, awkwafina, eiza gonzález, milla jovovich, jeremy irvine, arnaud valois, daniel horvath","spain, united states",2021-09-09,2019,tv-ma,"sci-fi & fantasy, thrillers","uma wakes up in a lush tropical facility designed to turn willful girls into perfect ladies. that’s bad enough, but its real purpose is even worse.",95,min
ts92,s92,movie,the women and the murderer,"mona achache, patricia tourancheau",,france,2021-09-09,2021,tv-14,"documentaries, international movies",this documentary traces the capture of serial killer guy georges through the tireless work of two women: a police chief and a victim's mother.,92,min
ts93,s93,tv show,into the night,,"pauline etienne, laurent capelluto, stefano cassetti, mehmet kurtuluş, babetida sadjo, jan bijvoet, ksawery szlenkier, vincent londez, regina bikkinina, alba gaïa kraghede bellugi, nabil mallat",belgium,2021-09-08,2021,tv-ma,"international tv shows, tv dramas, tv mysteries",passengers and crew aboard a hijacked overnight flight scramble to outrace the sun as a mysterious cosmic event wreaks havoc on the world below.,2,seasons
ts94,s94,movie,jj+e,alexis almström,"elsa öhrn, mustapha aarab, jonay pineda skallak, magnus krepper, loreen, albin grenholm, simon mezher, elsa bergström terent, josef kadim, yohannes frezgi",,2021-09-08,2021,tv-ma,"dramas, international movies, romantic movies","elisabeth and john-john live in the same city, but they inhabit different worlds. can a passionate first love break through class and cultural barriers?",91,min
ts95,s95,movie,show dogs,raja gosnell,"will arnett, ludacris, natasha lyonne, stanley tucci, jordin sparks, gabriel iglesias, shaquille o'neal, omar chaparro, alan cumming, andy beckwith, delia sheppard, kerry shale","united kingdom, united states",2021-09-08,2018,pg,"children & family movies, comedies",a rough and tough police dog must go undercover with an fbi agent as a prim and proper pet at a dog show to save a baby panda from an illegal sale.,90,min
ts96,s96,tv show,the circle,,michelle buteau,"united states, united kingdom",2021-09-08,2021,tv-ma,reality tv,"status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000.",3,seasons
ts97,s97,movie,if i leave here tomorrow: a film about lynyrd skynyrd,stephen kijak,"ronnie van zandt, gary rossington, allen collins, leon wilkeson, bob burns, billy powell, ed king, artimus pyle, steve gaines, johnny van zant",united states,2021-09-07,2018,tv-ma,"documentaries, music & musicals","using interviews and archival footage, this documentary charts the story of the legendary southern rockers with a focus on front man ronnie van zant.",97,min
ts98,s98,tv show,kid cosmic,,"jack fisher, tom kenny, amanda c. miller, kim yarbrough, keith ferguson, grey griffin, lily rose silver",united states,2021-09-07,2021,tv-y7,"kids' tv, tv comedies, tv sci-fi & fantasy",a boy's superhero dreams come true when he finds five powerful cosmic stones. but saving the day is harder than he imagined — and he can't do it alone.,2,seasons
ts99,s99,tv show,octonauts: above & beyond,,"antonio aakeel, chipo chung, simon foster, teresa gallagher, simon greenall, kate harbour, paul panting, rob rackstraw, william vanderpuye, helen walsh, keith wickham, andres williams, jo wyatt",united kingdom,2021-09-07,2021,tv-y,"british tv shows, kids' tv","the octonauts expand their exploration beyond the sea — and onto land! with new rides and new friends, they'll protect any habitats and animals at risk.",1,season
ts100,s100,tv show,on the verge,,"julie delpy, elisabeth shue, sarah jones, alexia landeau, mathieu demy, troy garity, timm sharp, giovanni ribisi","france, united states",2021-09-07,2021,tv-ma,"tv comedies, tv dramas","four women — a chef, a single mom, an heiress and a job seeker — dig into love and work, with a generous side of midlife crises, in pre-pandemic la.",1,season
ts101,s101,tv show,tobot galaxy detectives,,"austin abell, travis turner, cole howard, anna cummer, jesse inocalla, brian dobson, michael adamthwaite, joseph girgis, caitlyn bairstow",,2021-09-07,2019,tv-y7,kids' tv,"an intergalactic device transforms toy cars into robots: the tobots! working with friends to solve mysteries, they protect the world from evil.",2,seasons
ts102,s102,movie,untold: breaking point,"chapman way, maclain way",,united states,2021-09-07,2021,tv-ma,"documentaries, sports movies","under pressure to continue a winning tradition in american tennis, mardy fish faced mental health challenges that changed his life on and off the court.",80,min
ts103,s103,tv show,countdown: inspiration4 mission to space,jason hehir,,,2021-09-06,2021,tv-14,"docuseries, science & nature tv","from training to launch to landing, this all-access docuseries rides along with the inspiration4 crew on the first all-civilian orbital space mission.",1,season
ts104,s104,movie,shadow parties,yemi amodu,"jide kosoko, omotola jalade-ekeinde, yemi blaq, sola sobowale, ken erics, toyin aimakhu, segun arinze, jibola dabo, rotimi salami, pa jimi solanke, rachael okonkwo, bassey okon, lucien morgan, magdalena korpas",,2021-09-06,2020,tv-ma,"dramas, international movies, thrillers",a family faces destruction in a long-running conflict between communities that pits relatives against each other amid attacks and reprisals.,117,min
ts105,s105,tv show,tayo the little bus,,"robyn slade, kami desilets",south korea,2021-09-06,2016,tv-y,"kids' tv, korean tv shows","as they learn their routes around the busy city, tayo and his little bus friends discover new sights and go on exciting adventures every day.",2,seasons
ts106,s106,movie,angamaly diaries,lijo jose pellissery,"antony varghese, reshma rajan, binny rinky benjamin, vineeth vishwam, kichu tellus, sreekanth dasan, sarath kumar, tito wilson, anandhu, bitto davis, sinoj varghese",india,2021-09-05,2017,tv-14,"action & adventure, comedies, dramas","after growing up amidst the gang wars of his hometown, vincent forms an entrepreneurial squad of his own and ends up on the wrong side of the law.",128,min
ts107,s107,tv show,bunk'd,,"peyton list, karan brar, skai jackson, miranda may, kevin g. quinn, nathan arenas, nina lu",united states,2021-09-05,2021,tv-g,"kids' tv, tv comedies","the ross siblings of disney's hit series ""jessie"" spend a summer full of fun and adventure at maine's camp kikiwaka, where their parents first met.",5,seasons
ts108,s108,movie,a champion heart,david de vos,"mandy grace, david de vos, donna rusch, devan key, isabella mancuso, ariana guido",united states,2021-09-04,2018,g,"children & family movies, dramas","when a grieving teen must work off her debt to a ranch, she cares for a wounded horse that teaches her more about healing than she expected.",90,min
ts109,s109,tv show,dive club,,"aubri ibrag, sana'a shaik, miah madden, mercy cornwall, georgia-may davis, ryan harrison, josh heuston, alexander grant",australia,2021-09-03,2021,tv-g,"kids' tv, tv dramas, teen tv shows","on the shores of cape mercy, a skillful group of teen divers investigate a series of secrets and signs after one of their own mysteriously goes missing.",1,season
ts110,s110,tv show,la casa de papel,,"úrsula corberó, itziar ituño, álvaro morte, paco tous, enrique arce, pedro alonso, maría pedraza, alba flores, miguel herrán, jaime lorente, esther acebo, darko peric, kiti mánver",spain,2021-09-03,2021,tv-ma,"crime tv shows, international tv shows, spanish-language tv shows",eight thieves take hostages and lock themselves in the royal mint of spain as a criminal mastermind manipulates the police to carry out his plan.,5,seasons
ts111,s111,tv show,money heist: from tokyo to berlin,"luis alfaro, javier gómez santander",,,2021-09-03,2021,tv-ma,"docuseries, international tv shows, spanish-language tv shows","the filmmakers and actors behind ""money heist"" characters like tokyo and the professor talk about the emotional artistic process of filming the series.",1,season
ts112,s112,tv show,sharkdog,,"liam mitchell, dee bradley baker, grey griffin, josh mcdermitt, kari wahlgren, judy alice lee, ali mawji","united states, singapore",2021-09-03,2021,tv-y,kids' tv,"half shark, half dog with a big heart and a belly full of fish sticks! together, sharkdog and his human pal max can take on any silly or messy adventure.",1,season
ts113,s113,movie,worth,sara colangelo,"michael keaton, stanley tucci, amy ryan, shunori ramanathan, ato blankson-wood, tate donovan, laura benanti, chris tardio",,2021-09-03,2021,pg-13,dramas,"in the wake of the sept. 11 attacks, a lawyer faces an emotional reckoning as he attempts to put a dollar value on the lives lost. based on real events.",119,min
ts114,s114,movie,afterlife of the party,stephen herek,"victoria justice, midori francis, robyn scott, adam garcia, timothy renouf, gloria garcia, myfanwy waring, spencer sutherland",,2021-09-02,2021,tv-pg,"comedies, romantic movies",cassie lives to party... until she dies in a freak accident. now this social butterfly needs to right her wrongs on earth if she wants to earn her wings.,110,min
