id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts120,s120,movie,snatch,,,,2021-10-01,2000,r,"action, adventure, comedy","unscrupulous boxing promoters, violent bookmakers, a russian gangster, incompetent amateur robbers, and supposedly jewish jewelers fight to track down a priceless stolen diamond in this crime comedy.",103,min
ts121,s121,movie,species,,,,2021-10-01,1995,r,"horror, science fiction, thriller",a gorgeous human/alien mutant escapes and goes on a bloody rampage of mating and murder in this gripping sci-fi thriller.,109,min
ts122,s122,movie,species ii,,,,2021-10-01,1998,r,"action, adventure, horror",an astronaut returns from mars carrying deadly alien dna that spawns bloodthirsty mutants in this scary sequel.,93,min
ts123,s123,movie,species iii,,,,2021-10-01,2004,r,"action, adventure, drama","in the ongoing fight for supremacy between mankind and the human-alien hybrids, a fatal hybrid weakness has given humans the advantage.",112,min
ts124,s124,movie,species: the awakening,,,,2021-10-01,2007,tv-ma,"science fiction, thriller",a college professor discovers she's actually a human/alien hybrid whose monstrous side begins to emerge in this fourth 'species' film.,98,min
ts125,s125,movie,star trek ii: the wrath of khan,,,united states,2021-10-01,1982,pg,"action, adventure, classics","admiral james t. kirk is still in charge of a space fleet, but from behind a desk. dr. mccoy and mr. spock convince him to take on a mission which sounds simple, but with the mysterious khan, things get a little tricky.",113,min
ts126,s126,movie,star trek iii: the search for spock,,,united states,2021-10-01,1984,pg,"action, adventure, family","admiral kirk's defeat of khan and the creation of the genesis planet are empty victories. spock is dead and mccoy is inexplicably being driven insane. then a visit from sarek, spock's father, provides a startling revelation.",105,min
ts127,s127,movie,star trek iv: the voyage home,,,,2021-10-01,1986,pg,"action, adventure, family","it's the 23rd century and a mysterious power is threatening earth by evaporating the oceans and destroying the atmosphere. to save mankind, capt. kirk and the rest of the starship enterprise crew travel back in time to 1986 san francisco. in hd.",119,min
ts128,s128,movie,star trek v: the final frontier,,,united states,2021-10-01,1989,pg,"action, adventure, family","in this classic movie spin off from the tv series, captain kirk and his crew must deal with spock's long-lost half-brother who hijacks the enterprise for an obsessive search for god at the center of the galaxy. stars william shatner and leonard nimoy.",106,min
ts129,s129,movie,star trek vi: the undiscovered country,,,united states,2021-10-01,1991,pg,"action, adventure, family",the crews of the enterprise and the excelsior must stop a plot to prevent a peace treaty between the klingon empire and the federation.,110,min
ts130,s130,movie,star trek viii: first contact,,,,2021-10-01,1996,pg-13,"action, adventure, family","led by their seductive and sadistic queen, the borg are headed to earth with a devious plan to alter history. picard's last encounter with the borg almost killed him. now, he wants vengeance. but how far will he go to get it?",111,min
ts131,s131,movie,star trek: generations,,,,2021-10-01,1994,pg,"action, adventure, family",capt. kirk and capt. picard team up to thwart mad dr. soran's quest for the nexus of joy.,118,min
ts132,s132,movie,star trek: insurrection,,,united states,2021-10-01,1998,pg,"action, adventure, family","when the crew of the enterprise learn of the federation plot against the inhabitants of a unique planet, capt. picard begins an open rebellion.",103,min
ts133,s133,movie,star trek: nemesis,,,,2021-10-01,2002,pg-13,"action, adventure, science fiction",capt. jean-luc picard meets his match in a reman rebel leader who is his evil clone in this thrilling 'star trek' adventure.,117,min
ts134,s134,movie,star trek: the motion picture,,,united states,2021-10-01,1979,pg,"action, adventure, family","this first star trek film reunites the u.s.s. enterprise's original crew. capt. james t. kirk now an admiral, and his crew must save humanity from an alien ship steadily approaching earth and destroying everything in its path.",130,min
ts135,s135,tv show,station 19,,,united states,2021-10-01,2018,tv-14,"action, drama","in seattle, all firefighters are also trained emts and the crew at station 19 is second to none. working in 24-hour shifts, these professionals spend so much time together that they build relationships, unlike any others.",5,seasons
ts136,s136,movie,sweet home alabama,,,,2021-10-01,2002,tv-14,"comedy, romance",a fashion designer (reese witherspoon) demands a divorce from her husband (josh lucas).,104,min
ts137,s137,movie,sweet land,,,,2021-10-01,2005,pg,"drama, romance","at her husband's funeral, a woman retells her life story to her grandson going back to her arrival from germany in 1920 to a pre-arranged marriage with a norwegian farmer in rural minnesota.",111,min
ts138,s138,movie,the extreme adventures of super dave,,,,2021-10-01,2000,pg,comedy,a klutzy but legendary stuntman named super dave comes out of retirement to help raise money for a heart operation for his girlfriend's son.,91,min
ts139,s139,movie,the holiday,,,,2021-10-01,2006,pg-13,"comedy, drama, romance",from writer/director nancy meyers comes a romantic comedy about two women on opposite sides of the globe who swap houses only to discover that a change of address can really change their lives.,136,min
ts140,s140,movie,the hunger games,,,,2021-10-01,2012,tv-14,"action, adventure, science fiction","every year in the ruins of what was once north america, the nation of panem forces each of its twelve districts to send a teenage boy and girl to compete in the hunger games.",181,min
ts141,s141,movie,the hunger games: catching fire,,,,2021-10-01,2013,tv-14,"action, adventure, science fiction","after arriving safely home from their unprecedented victory in the 74th annual hunger games, katniss and peeta discover they must do a quick turnaround and begin a victors tour.",182,min
ts142,s142,movie,"the hunger games: mockingjay, part 1",,,,2021-10-01,2014,tv-14,"action, adventure, science fiction",katniss fights for peeta and a nation moved by her courage.,108,min
ts143,s143,movie,"the hunger games: mockingjay, part 2",,,,2021-10-01,2015,tv-14,"action, adventure, family","with panem in a full scale war, katniss confronts president snow. katniss goes off on a mission with a unit from district 13 as they risk their lives to liberate the citizens of panem, and stage an assassination attempt on president snow.",128,min
ts144,s144,movie,the mask of zorro,,,,2021-10-01,1998,pg-13,"action, adventure","when a power-crazed despot schemes to buy california from mexico, it takes two zorros - the legendary don diego de la vega (anthony hopkins) and his successor alejandro murrieta (antonio banderas) - to defeat the tyrant's unscrupulous plans.",138,min
ts145,s145,tv show,the o.c.,,,,2021-10-01,2003,tv-14,"drama, teen","in the o.c., the lives of a group of friends and families are forever changed when an outsider arrives to their affluent community of newport beach in orange county, california. from josh schwartz, the executive producer of gossip girl and chuck, the series became a pop-culture phenomenon with its mix of heart, humor, drama and romance.",4,seasons
ts146,s146,movie,the perfect holiday,,,,2021-10-01,2007,pg,"comedy, drama, family",romance blooms when a little girl asks a department-store santa (morris chestnut) to fulfill her divorced mother's (gabrielle union) fondest wish for christmas.,96,min
ts147,s147,movie,the recruit,,,,2021-10-01,2003,pg-13,"action, thriller",twist-filled thriller about a cia agent who takes a young trainee under his wing and tasks him with rooting out a mole in the agency.,115,min
ts148,s148,movie,the rocky horror picture show,,,,2021-10-01,1975,r,"comedy, music",a newly engaged couple break down and spend the night at the mansion home of dr. frank-n-furter.,99,min
ts149,s149,movie,the saint,,,united states,2021-10-01,1997,pg-13,"action, adventure, drama","want someone to infiltrate a top-secret organiz ation or steal a scientific formula that could change the world? for the right price, the saint's your man.",116,min
ts150,s150,movie,the spy who loved me,,,united kingdom,2021-10-01,1977,pg,"action, adventure","when british and russian subs start vanishing, 007 teams up with russia’s top spy to do battle with a menacing, steel-toothed, 7’2” henchman, jaws, and thwart archvillain karl stromberg’s plans for destroying the world with nuclear bombs.",126,min
ts151,s151,movie,the taking of pelham 1 2 3,,,"united states, united kingdom",2021-10-01,2009,r,"action, adventure, black stories","armed men hijack a new york city subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher walter garber into a face-off with the mastermind behind the crime.",106,min
